"","team","season","game_type","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified","bye","week_diff"
"38104","WAS",2017,"REG",11,"00-0031047","C","Spencer Long","Spencer","Long","Knee","Knee","Out","Knee","Knee","Did Not Participate In Practice","2017-11-17T10:46:14Z",5,6
"38105","WAS",2017,"REG",4,"00-0030566","S","D.J. Swearinger","D.J.","Swearinger","Hamstring","","Questionable","Hamstring","","Did Not Participate In Practice","2017-09-30T11:10:32Z",5,-1
"38106","WAS",2017,"REG",11,"00-0028825","WR","Terrelle Pryor","Terrelle","Pryor","Ankle","","Out","Ankle","","Did Not Participate In Practice","2017-11-17T10:45:59Z",5,6
"38107","WAS",2017,"REG",4,"00-0031941","WR","Jamison Crowder","Jamison","Crowder","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2017-09-30T11:10:32Z",5,-1
"38108","WAS",2017,"REG",8,"00-0031052","CB","Bashaud Breeland","Bashaud","Breeland","Knee","","Questionable","Knee","","Full Participation in Practice","2017-10-27T11:56:06Z",5,3
"38109","WAS",2017,"REG",8,"00-0032350","S","Stefan McClure","Stefan","McClure","Knee","Hamstring","Questionable","Knee","Hamstring","Limited Participation in Practice","2017-10-27T11:56:06Z",5,3
"38110","WAS",2017,"REG",15,"00-0032362","WR","Maurice Harris","Maurice","Harris","Concussion","","Questionable","Concussion","","Limited Participation in Practice","2017-12-15T11:31:50Z",5,10
"38111","WAS",2017,"REG",13,"00-0033527","S","Montae Nicholson","Montae","Nicholson","Concussion","","Out","Concussion","","Did Not Participate In Practice","2017-11-29T10:37:33Z",5,8
"38112","WAS",2017,"REG",3,"00-0033527","S","Montae Nicholson","Montae","Nicholson","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2017-09-22T11:57:56Z",5,-2
"38113","WAS",2017,"REG",10,"00-0029566","LB","Zach Brown","Zach","Brown","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2017-11-10T11:18:09Z",5,5
"38115","WAS",2017,"REG",10,"00-0028093","TE","Niles Paul","Niles","Paul","Concussion","","Questionable","Concussion","","Did Not Participate In Practice","2017-11-10T11:18:09Z",5,5
"38116","WAS",2017,"REG",10,"00-0030472","TE","Jordan Reed","Jordan","Reed","Hamstring","","Questionable","Hamstring","","Did Not Participate In Practice","2017-11-10T11:18:09Z",5,5
"38117","WAS",2017,"REG",4,"00-0029869","LB","Will Compton","Will","Compton","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2017-09-30T11:10:32Z",5,-1
"38118","WAS",2017,"REG",10,"00-0031941","WR","Jamison Crowder","Jamison","Crowder","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2017-11-10T11:18:09Z",5,5
"38119","WAS",2017,"REG",10,"00-0031330","T","Morgan Moses","Morgan","Moses","Ankle","Ankle","Questionable","Ankle","Ankle","Limited Participation in Practice","2017-11-10T11:18:09Z",5,5
"38120","WAS",2017,"REG",15,"00-0028003","DE","Terrell McClain","Terrell","McClain","Toe","","Questionable","Toe","","Limited Participation in Practice","2017-12-15T11:31:50Z",5,10
"38122","WAS",2017,"REG",9,"00-0028093","TE","Niles Paul","Niles","Paul","Concussion","","Out","Concussion","","Did Not Participate In Practice","2017-11-03T11:06:22Z",5,4
"38123","WAS",2017,"REG",3,"00-0028022","LB","Mason Foster","Mason","Foster","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2017-09-22T11:57:56Z",5,-2
"38124","WAS",2017,"REG",3,"00-0032371","RB","Rob Kelley","Rob","Kelley","Rib","","Questionable","Rib","","Limited Participation in Practice","2017-09-22T11:57:56Z",5,-2
"38125","WAS",2017,"REG",8,"00-0027857","T","Trent Williams","Trent","Williams","Knee","","Questionable","Knee","","Did Not Participate In Practice","2017-10-27T11:56:06Z",5,3
"38127","WAS",2017,"REG",12,"00-0027857","T","Trent Williams","Trent","Williams","Knee","","Questionable","Knee","","Did Not Participate In Practice","2017-11-22T10:20:31Z",5,7
"38133","WAS",2017,"REG",4,"00-0029709","T","Ty Nsekhe","Ty","Nsekhe","Core Muscle","","Out","Core Muscle","","Did Not Participate In Practice","2017-09-30T11:10:46Z",5,-1
"38134","WAS",2017,"REG",12,"00-0033525","LB","Ryan Anderson","Ryan","Anderson","Knee","","Questionable","Knee","","Limited Participation in Practice","2017-11-22T10:20:31Z",5,7
"38135","WAS",2017,"REG",13,"00-0028003","DE","Terrell McClain","Terrell","McClain","Toe","","Out","Toe","","Did Not Participate In Practice","2017-11-29T10:37:17Z",5,8
"38144","WAS",2017,"REG",15,"00-0031068","WR","Ryan Grant","Ryan","Grant","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2017-12-15T11:31:50Z",5,10
"38145","WAS",2017,"REG",10,"00-0032781","DE","Matt Ioannidis","Matt","Ioannidis","Hand","","Out","Hand","","Did Not Participate In Practice","2017-11-10T11:18:49Z",5,5
"38147","WAS",2017,"REG",17,"00-0028003","DE","Terrell McClain","Terrell","McClain","Toe","","Questionable","Toe","","Limited Participation in Practice","2017-12-29T10:32:03Z",5,12
"38151","WAS",2017,"REG",17,"00-0027954","LB","Ryan Kerrigan","Ryan","Kerrigan","Calf","","Questionable","Calf","","Limited Participation in Practice","2017-12-29T10:32:03Z",5,12
"38154","WAS",2017,"REG",15,"00-0033525","LB","Ryan Anderson","Ryan","Anderson","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2017-12-15T11:31:50Z",5,10
"38156","WAS",2017,"REG",15,"00-0027857","T","Trent Williams","Trent","Williams","Knee","","Questionable","Knee","","Did Not Participate In Practice","2017-12-15T11:31:50Z",5,10
"38161","ARI",2016,"REG",1,"00-0031050","LB","Kareem Martin","Kareem","Martin","Knee","","Out","Knee","","Did Not Participate In Practice","2016-09-09T13:15:07Z",9,-8
"38162","ARI",2016,"REG",1,"00-0029530","CB","Justin Bethel","Justin","Bethel","Foot","","Questionable","Foot","","Limited Participation in Practice","2016-09-09T13:14:53Z",9,-8
"38163","ARI",2016,"REG",1,"00-0032502","LB","Lamar Louis","Lamar","Louis","Knee","","Questionable","Knee","","Limited Participation in Practice","2016-09-09T13:14:53Z",9,-8
"38164","ARI",2016,"REG",1,"00-0030282","RB","Stepfan Taylor","Stepfan","Taylor","Knee","","Questionable","Knee","","Limited Participation in Practice","2016-09-09T13:14:53Z",9,-8
"38165","ARI",2016,"REG",12,"00-0029638","WR","Michael Floyd","Michael","Floyd","Hamstring","","Questionable","Hamstring","","Did Not Participate In Practice","2016-11-25T12:06:23Z",9,3
"38166","ARI",2016,"REG",12,"00-0030504","G","Earl Watford","Earl","Watford","Shoulder","","Questionable","Shoulder","","Full Participation in Practice","2016-11-25T12:06:23Z",9,3
"38167","ARI",2016,"REG",12,"00-0029530","CB","Justin Bethel","Justin","Bethel","Foot","Knee","Questionable","Foot","Knee","Limited Participation in Practice","2016-11-25T12:06:23Z",9,3
"38168","ARI",2016,"REG",12,"00-0031397","S","Christian Bryant","Christian","Bryant","Groin","","Questionable","Groin","","Limited Participation in Practice","2016-11-25T12:06:23Z",9,3
"38169","ARI",2016,"REG",12,"00-0029336","WR","Brittan Golden","Brittan","Golden","Groin","","Questionable","Groin","","Limited Participation in Practice","2016-11-25T12:06:23Z",9,3
"38170","ARI",2016,"REG",12,"00-0030459","S","Tyrann Mathieu","Tyrann","Mathieu","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2016-11-25T12:06:23Z",9,3
"38171","ARI",2016,"REG",12,"00-0027686","DT","Corey Peters","Corey","Peters","Foot","","Questionable","Foot","","Limited Participation in Practice","2016-11-25T12:06:23Z",9,3
"38172","ARI",2016,"REG",12,"00-0031265","DT","Ed Stinson","Ed","Stinson","Hip","","Questionable","Hip","","Limited Participation in Practice","2016-11-25T12:06:23Z",9,3
"38173","ARI",2016,"REG",6,"00-0027869","G","Mike Iupati","Mike","Iupati","Ankle","","Doubtful","Ankle","","Did Not Participate In Practice","2016-10-15T13:33:44Z",9,-3
"38174","ARI",2016,"REG",17,"00-0031051","WR","John Brown","John","Brown","Illness","","Questionable","Illness","","Limited Participation in Practice","2016-12-30T12:31:01Z",9,8
"38175","ARI",2016,"REG",17,"00-0030127","CB","Marcus Cooper","Marcus","Cooper","Back","Calf","Questionable","Back","Calf","Limited Participation in Practice","2016-12-30T12:31:01Z",9,8
"38176","ARI",2016,"REG",17,"00-0030529","LB","Sio Moore","Sio","Moore","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2016-12-30T12:31:01Z",9,8
"38177","ARI",2016,"REG",8,"00-0027674","T","Jared Veldheer","Jared","Veldheer","Finger","","Questionable","Finger","","Limited Participation in Practice","2016-10-28T13:07:32Z",9,-1
"38178","ARI",2016,"REG",16,"00-0031051","WR","John Brown","John","Brown","Illness","","Questionable","Illness","","Limited Participation in Practice","2016-12-23T11:11:17Z",9,7
"38179","ARI",2016,"REG",16,"00-0032769","CB","Brandon Williams","Brandon","Williams","Back","","Questionable","Back","","Limited Participation in Practice","2016-12-23T11:11:17Z",9,7
"38180","ARI",2016,"REG",7,"00-0030300","WR","Jaron Brown","Jaron","Brown","Knee","","Questionable","Knee","","Limited Participation in Practice","2016-10-21T14:03:38Z",9,-2
"38181","ARI",2016,"REG",7,"00-0021429","QB","Carson Palmer","Carson","Palmer","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2016-10-21T14:03:25Z",9,-2
"38184","ARI",2016,"REG",10,"00-0030459","S","Tyrann Mathieu","Tyrann","Mathieu","Shoulder","","Out","Shoulder","","Did Not Participate In Practice","2016-11-11T12:08:56Z",9,1
"38193","ARI",2016,"REG",14,"00-0030459","S","Tyrann Mathieu","Tyrann","Mathieu","Shoulder","","Out","Shoulder","","Did Not Participate In Practice","2016-12-09T12:13:21Z",9,5
"38194","ARI",2016,"REG",14,"00-0031051","WR","John Brown","John","Brown","Illness","","Questionable","Illness","","Limited Participation in Practice","2016-12-09T12:12:57Z",9,5
"38195","ARI",2016,"REG",14,"00-0032127","LB","Markus Golden","Markus","Golden","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2016-12-09T12:12:57Z",9,5
"38196","ARI",2016,"REG",14,"00-0032761","DT","Robert Nkemdiche","Robert","Nkemdiche","Elbow","","Questionable","Elbow","","Limited Participation in Practice","2016-12-09T12:12:57Z",9,5
"38197","ARI",2016,"REG",14,"00-0030487","CB","Tharold Simon","Tharold","Simon","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2016-12-09T12:12:57Z",9,5
"38203","ARI",2016,"REG",13,"00-0030459","S","Tyrann Mathieu","Tyrann","Mathieu","Shoulder","","Doubtful","Shoulder","","Did Not Participate In Practice","2016-12-02T12:46:13Z",9,4
"38204","ARI",2016,"REG",13,"00-0031051","WR","John Brown","John","Brown","Illness","","Questionable","Illness","","Limited Participation in Practice","2016-12-02T12:45:50Z",9,4
"38210","ARI",2016,"REG",3,"00-0023514","G","Evan Mathis","Evan","Mathis","Foot","Toe","Out","Foot","Toe","Did Not Participate In Practice","2016-09-23T13:19:13Z",9,-6
"38211","ARI",2016,"REG",3,"00-0031050","LB","Kareem Martin","Kareem","Martin","Knee","","Doubtful","Knee","","Did Not Participate In Practice","2016-09-23T13:19:03Z",9,-6
"38212","ARI",2016,"REG",3,"00-0024306","DT","Frostee Rucker","Frostee","Rucker","Knee","","Doubtful","Knee","","Did Not Participate In Practice","2016-09-23T13:19:26Z",9,-6
"38213","ARI",2016,"REG",3,"00-0029530","CB","Justin Bethel","Justin","Bethel","Foot","","Questionable","Foot","","Limited Participation in Practice","2016-09-23T13:18:51Z",9,-6
"38214","ARI",2016,"REG",3,"00-0032761","DT","Robert Nkemdiche","Robert","Nkemdiche","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2016-09-23T13:18:41Z",9,-6
"38215","ARI",2016,"REG",8,"00-0031051","WR","John Brown","John","Brown","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2016-10-28T13:07:32Z",9,-1
"38216","ARI",2016,"REG",8,"00-0029638","WR","Michael Floyd","Michael","Floyd","Hamstring","","Questionable","Hamstring","","Limited Participation in Practice","2016-10-28T13:07:32Z",9,-1
"38217","ARI",2016,"REG",7,"00-0031265","DT","Ed Stinson","Ed","Stinson","Toe","","Out","Toe","","Did Not Participate In Practice","2016-10-21T14:03:54Z",9,-2
"38218","ARI",2016,"REG",7,"00-0031051","WR","John Brown","John","Brown","Hamstring","","Doubtful","Hamstring","","Did Not Participate In Practice","2016-10-21T14:03:44Z",9,-2
"38219","ARI",2016,"REG",7,"00-0031707","LB","Gabe Martin","Gabe","Martin","Knee","","Doubtful","Knee","","Did Not Participate In Practice","2016-10-21T14:04:01Z",9,-2
"38225","ARI",2016,"REG",10,"00-0030487","CB","Tharold Simon","Tharold","Simon","Ankle","","Out","Ankle","","Did Not Participate In Practice","2016-11-11T12:08:49Z",9,1
"38226","ARI",2016,"REG",10,"00-0030503","LB","Alex Okafor","Alex","Okafor","Calf","","Questionable","Calf","","Limited Participation in Practice","2016-11-11T12:08:24Z",9,1
"38249","ARI",2016,"REG",15,"00-0027873","TE","Jermaine Gresham","Jermaine","Gresham","Knee","","Questionable","Knee","","Limited Participation in Practice","2016-12-16T12:49:12Z",9,6
"38257","ARI",2016,"REG",16,"00-0030127","CB","Marcus Cooper","Marcus","Cooper","Back","Calf","Out","Back","Calf","Did Not Participate In Practice","2016-12-23T11:11:33Z",9,7
"38258","ARI",2016,"REG",16,"00-0032222","T","D.J. Humphries","D.J.","Humphries","Concussion","","Out","Concussion","","Did Not Participate In Practice","2016-12-23T11:11:41Z",9,7
"38261","ARI",2016,"REG",15,"00-0030127","CB","Marcus Cooper","Marcus","Cooper","Back","","Questionable","Back","","Limited Participation in Practice","2016-12-16T12:49:12Z",9,6
"38265","ARI",2016,"REG",11,"00-0027686","DT","Corey Peters","Corey","Peters","Foot","","Doubtful","Foot","","Did Not Participate In Practice","2016-11-18T12:43:20Z",9,2
"38273","ARI",2016,"REG",2,"00-0031050","LB","Kareem Martin","Kareem","Martin","Knee","","Out","Knee","","Did Not Participate In Practice","2016-09-16T13:42:53Z",9,-7
"38276","ARI",2016,"REG",2,"00-0032112","WR","J.J. Nelson","J.J.","Nelson","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2016-09-16T13:42:33Z",9,-7
"38279","ARI",2016,"REG",11,"00-0031366","S","Deone Bucannon","Deone","Bucannon","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2016-11-18T12:42:49Z",9,2
"38280","ARI",2016,"REG",11,"00-0030459","S","Tyrann Mathieu","Tyrann","Mathieu","Shoulder","","Questionable","Shoulder","","Limited Participation in Practice","2016-11-18T12:42:49Z",9,2
"38281","ARI",2016,"REG",11,"00-0030487","CB","Tharold Simon","Tharold","Simon","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2016-11-18T12:42:49Z",9,2
"38282","ARI",2016,"REG",4,"00-0029530","CB","Justin Bethel","Justin","Bethel","Foot","","Questionable","Foot","","Limited Participation in Practice","2016-09-30T13:21:51Z",9,-5
"38283","ARI",2016,"REG",4,"00-0026240","S","Tyvon Branch","Tyvon","Branch","Groin","","Questionable","Groin","","Limited Participation in Practice","2016-09-30T13:21:51Z",9,-5
"38284","ARI",2016,"REG",4,"00-0031050","LB","Kareem Martin","Kareem","Martin","Knee","","Questionable","Knee","","Limited Participation in Practice","2016-09-30T13:22:16Z",9,-5
"38285","ARI",2016,"REG",15,"00-0031051","WR","John Brown","John","Brown","Illness","","Questionable","Illness","","Limited Participation in Practice","2016-12-16T12:49:12Z",9,6
"38288","ARI",2016,"REG",2,"00-0023514","G","Evan Mathis","Evan","Mathis","Foot","","Questionable","Foot","","Limited Participation in Practice","2016-09-16T13:42:33Z",9,-7
"38290","ARI",2016,"REG",2,"00-0032761","DT","Robert Nkemdiche","Robert","Nkemdiche","Ankle","","Questionable","Ankle","","Limited Participation in Practice","2016-09-16T13:42:33Z",9,-7
"38291","ARI",2016,"REG",2,"00-0030282","RB","Stepfan Taylor","Stepfan","Taylor","Knee","","Questionable","Knee","","Limited Participation in Practice","2016-09-16T13:42:33Z",9,-7
"38293","ARI",2016,"REG",6,"00-0031265","DT","Ed Stinson","Ed","Stinson","Toe","","Out","Toe","","Did Not Participate In Practice","2016-10-15T13:33:59Z",9,-3
"38295","ARI",2016,"REG",17,"00-0032222","T","D.J. Humphries","D.J.","Humphries","Concussion","","Out","Concussion","","Did Not Participate In Practice","2016-12-30T12:31:23Z",9,8
"38296","ARI",2016,"REG",17,"00-0032761","DT","Robert Nkemdiche","Robert","Nkemdiche","Ankle","","Questionable","Ankle","","Did Not Participate In Practice","2016-12-30T12:31:01Z",9,8
"38297","ARI",2016,"REG",15,"00-0032222","T","D.J. Humphries","D.J.","Humphries","Concussion","","Out","Concussion","","Did Not Participate In Practice","2016-12-16T12:49:28Z",9,6
"38298","ARI",2016,"REG",5,"00-0021429","QB","Carson Palmer","Carson","Palmer","Concussion","","Out","Concussion","","Did Not Participate In Practice","2016-10-05T12:07:02Z",9,-4
"38300","ARI",2016,"REG",2,"00-0024306","DT","Frostee Rucker","Frostee","Rucker","Knee","","Out","Knee","","Did Not Participate In Practice","2016-09-16T13:43:08Z",9,-7
"38308","ARI",2016,"REG",4,"00-0028952","P","Drew Butler","Drew","Butler","left Calf","","Out","left Calf","","Did Not Participate In Practice","2016-09-30T13:22:00Z",9,-5
"38310","ARI",2016,"REG",5,"00-0029738","TE","Darren Fells","Darren","Fells","Shoulder","","Out","Shoulder","","Did Not Participate In Practice","2016-10-05T12:06:52Z",9,-4
"38311","ARI",2016,"REG",5,"00-0031265","DT","Ed Stinson","Ed","Stinson","Toe","","Out","Toe","","Did Not Participate In Practice","2016-10-05T12:07:10Z",9,-4
"38315","ARI",2016,"REG",8,"00-0029738","TE","Darren Fells","Darren","Fells","Ankle","","Out","Ankle","","Did Not Participate In Practice","2016-10-28T13:08:06Z",9,-1
"38316","ARI",2016,"REG",8,"00-0030503","LB","Alex Okafor","Alex","Okafor","Calf","","Out","Calf","","Did Not Participate In Practice","2016-10-28T13:08:16Z",9,-1
"38317","ARI",2016,"REG",8,"00-0031265","DT","Ed Stinson","Ed","Stinson","Toe","","Out","Toe","","Did Not Participate In Practice","2016-10-28T13:07:58Z",9,-1
"38321","ARI",2016,"REG",5,"00-0029530","CB","Justin Bethel","Justin","Bethel","Foot","","Questionable","Foot","","Limited Participation in Practice","2016-10-05T12:06:36Z",9,-4
